"nome_fantasia";"razao_social";"municipio";"id_cnes";"tipo"
POSTO DE SAUDE FERNANDO SAMARY FRANCA PSF;FUNDO MUNICPAL DE SAUDE;NATIVIDADE;7203691;CENTRO DE SAUDE/UNIDADE BASICA
USF PENEDO;USF PENEDO;ITATIAIA;7304196;CENTRO DE SAUDE/UNIDADE BASICA
VACCINI CLINICA DE VACINACAO;CORPUS IMUNE PREVENCOES LTDA;DUQUE DE CAXIAS;7366876;CENTRO DE IMUNIZACAO
SMS CENTRO DE REFERENCIA DE IMUNOBIOLOGICOS ESPECIAIS CRIE;SMS RIO CENTRO DE REFERENCIA DE IMUNOBIOLOGICOS ESPECIAIS;RIO DE JANEIRO;7388470;CENTRO DE IMUNIZACAO
SMS CMS HELIO PELLEGRINO AP 22;SMS RIO CMS HELIO PELLEGRINO AP 22;RIO DE JANEIRO;7414226;CENTRO DE SAUDE/UNIDADE BASICA
LABORATORIO RICHET IPANEMA;LABORATORIO RICHET PESQUISAS DE PHYSIOPATOLOGIA HUMANA S A;RIO DE JANEIRO;7421036;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
CLINICA DE VACINAS DR ANDRE;CLINICA DE VACINAS DR ANDRE LTDA ME;PETROPOLIS;7430426;CONSULTORIO ISOLADO
USF BOM PASTOR III;SMS BELFORD ROXO;BELFORD ROXO;7449348;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE SAUDE DA FAMILIA CENTRO;MUNICIPIO DE ITAGUAI;ITAGUAI;7481004;CENTRO DE SAUDE/UNIDADE BASICA
PREVECLIN CLINICA DE VACINACAO;PREVECLIN CLINICA DE VACINACAO LTDA;RIO DE JANEIRO;7500947;CENTRO DE IMUNIZACAO
DASA BRONSTEIN ILHA DO GOVERNADOR;DIAGNOSTICOS DA AMERICA S A;RIO DE JANEIRO;7501331;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
MMF DR ANTONIO PECANHA;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;NITEROI;7504853;CENTRO DE SAUDE/UNIDADE BASICA
DASA LSF SHOPPING TIJUCA;DIANOSTICOS DAS AMERICAS S A;RIO DE JANEIRO;7518919;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
SMS CF NELIO DE OLIVEIRA AP 10;SMS RIO CF NELIO DE OLIVEIRA AP 10;RIO DE JANEIRO;7523246;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA MYRIAM DA ROCHA AZEREDO;SECRETARIA MUNICIPAL DE SAUDE DE NOVA IGUACU;NOVA IGUACU;7524609;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA PAULO HENRIQUE GUSSEM;PREFEITURA MUNICIPAL DE RIO DAS OSTRAS;RIO DAS OSTRAS;7528655;CENTRO DE SAUDE/UNIDADE BASICA
SES RJ HOSPITAL ESTADUAL DOS LAGOS NOSSA SENHORA DE NAZARETH;SECRETARIA DE ESTADO DE SAUDE SES;SAQUAREMA;7529384;HOSPITAL GERAL
UBS CENTRO ALCINO PRIMO DE MEDEIROS;PREFEITURA MUNICIPAL DE IGUABA GRANDE;IGUABA GRANDE;7533195;CENTRO DE SAUDE/UNIDADE BASICA
USF VISTA ALEGRE CLINICA DA FAMILIA;PREFEITURA MUNICIPAL DE BARRA MANSA;BARRA MANSA;7535074;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE SAUDE DA FAMILIA DONA EDIMEIA;PREFEITURA MUNICIPAL DE RIO DAS OSTRAS;RIO DAS OSTRAS;7540345;CENTRO DE SAUDE/UNIDADE BASICA
CENTRO MUNICIPAL DE IMUNIZACAO DE RESENDE;SECRETARIA MUNICIPAL DE SAUDE DE RESENDE;RESENDE;7557051;CENTRO DE IMUNIZACAO
UNIDADE DE SAUDE DA FAMILIA FAZENDA CAXIAS I;MUNICIPIO DE SEROPEDICA;SEROPEDICA;7563361;CENTRO DE SAUDE/UNIDADE BASICA
POLICLINICA HOSPITAL DUQUE DE CAXIAS;MUNICIPIO DE DUQUE DE CAXIAS;DUQUE DE CAXIAS;7588577;CLINICA/CENTRO DE ESPECIALIDADE
MATERNIDADE MUNICIPAL MARIANA BULHOES;SECRETARIA MUNICIPAL DE SAUDE DE NOVA IGUACU;NOVA IGUACU;7591136;HOSPITAL ESPECIALIZADO
USF ZELIA T M FONSECA V ORLANDELIA P INDEPENDENCIA;PREFEITURA MUNICIPAL DE BARRA MANSA;BARRA MANSA;7592949;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA MUNICIPAL GONCALENSE;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO;SAO GONCALO;7603258;CENTRO DE SAUDE/UNIDADE BASICA
SECONCI RIO;SERVICO SOCIAL DA INDUSTRIA DA CONSTRUCAO DO RIO DE JANEIRO;RIO DE JANEIRO;7658877;CONSULTORIO ISOLADO
USF MORADA DA BARRA;SECRETARIA MUNICIPAL DE SAUDE DE RESENDE;RESENDE;7659121;CENTRO DE SAUDE/UNIDADE BASICA
CASA DA VACINA ENFERMEIRA BERNADETTE FRANCO PACHECO;MUNICIPIO DE MACAE;MACAE;7669720;CENTRAL DE ABASTECIMENTO
SEAP CGSP AMB PEN MILTON DIAS MOREIRA;SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA;JAPERI;7680872;CENTRO DE SAUDE/UNIDADE BASICA
SEAP CGSP PRESIDIO JOAO CARLOS DA SILVA;SECRETARIA DE ESTADO DE ADMINISTRACAO PENITENCIARIA;JAPERI;7681046;CENTRO DE SAUDE/UNIDADE BASICA
BYO;BYO TERAPIA IMUNOBIOLOGICA ASSISTIDA E IMUNIZACAO LTDA;NITEROI;7684088;CENTRO DE IMUNIZACAO
SMS CF FAIM PEDRO AP 51;SMS RIO CF FAIM PEDRO AP 51;RIO DE JANEIRO;7722494;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF EVERTON DE SOUZA SANTOS AP 52;SMS RIO CF EVERTON DE SOUZA SANTOS AP 52;RIO DE JANEIRO;7723296;CENTRO DE SAUDE/UNIDADE BASICA
PRO VACINA;PRO VACINA DE MACAE CENTRO DE IMUNIZACOES LTDA EPP;MACAE;7735952;CENTRO DE IMUNIZACAO
LABORATORIO RICHET PENINSULA;LABORATORIO RICHET PESQUISA DE PHYSIOPHATOLOGIA HUMANA S A;RIO DE JANEIRO;7761589;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
CLINICA DA FAMILIA IBIRAPITANGA;MUNICIPIO DE ITAGUAI;ITAGUAI;7765517;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA NO VASQUINHO;MUNICIPIO DE SEROPEDICA;SEROPEDICA;7773781;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF SANDRA REGINA SAMPAIO DE SOUZA AP 51;SMS RIO CF SANDRA REGINA SAMPAIO DE SOUZA AP 51;RIO DE JANEIRO;7810172;CENTRO DE SAUDE/UNIDADE BASICA
KINDER CLINICA PEDIATRICA LEBLON;KINDER CLINICA PEDIATRICA LTDA;RIO DE JANEIRO;7810415;CENTRO DE IMUNIZACAO
ESF JACARE;SECRETARIA MUNICIPAL DE SAUDE DE CABO FRIO;CABO FRIO;7823223;POSTO DE SAUDE
CLINICA DA FAMILIA ALIANCA;MUNICIPIO DE NOVA IGUACU;NOVA IGUACU;7834284;CENTRO DE SAUDE/UNIDADE BASICA
SMS CMS NEWTON ALVES CARDOZO AP 31;SMS RIO CMS NEWTON ALVES CARDOZO AP 31;RIO DE JANEIRO;7856954;CENTRO DE SAUDE/UNIDADE BASICA
ESF CONSELHEIRA NEUZA PACHECO;SECRETARIA MUNICIPAL DE SAUDE DE QUATIS;QUATIS;7858353;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF JOSE DE SOUZA HERDY AP 40;SMS RIO CF JOSE DE SOUZA HERDY AP 40;RIO DE JANEIRO;7873565;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF WILSON MELLO SANTOS ZICO AP 51;SMS RIO CF WILSON MELLO SANTOS AP 51;RIO DE JANEIRO;7874162;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA GERMANO BARROS DELGADO;MUNICIPIO DE SAO FRANCISCO DE ITABAPOANA;SAO FRANCISCO DE ITABAPOANA;7892071;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ADOLFO FERREIRA DE CARVALHO AP 33;SMS RIO CF ADOLFO FERREIRA DE CARVALHO AP 33;RIO DE JANEIRO;7892802;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF BARBARA MOSLEY DE SOUZA AP 40;SMS RIO CF BARBARA MOSLEY DE SOUZA AP 40;RIO DE JANEIRO;7892810;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF HELENA BESSERMAN VIANNA AP 40;SMS RIO CF HELENA BESSERMAN VIANNA AP 40;RIO DE JANEIRO;7892829;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ISABELA SEVERO DA SILVA AP 52;SMS RIO CF ISABELA SEVERO DA SILVA AP 52;RIO DE JANEIRO;7894554;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ALICE DE JESUS REGO AP 53;SMS RIO CF ALICE DE JESUS REGO AP 53;RIO DE JANEIRO;7896204;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF LECY RANQUINE AP 52;SMS RIO CF LECY RANQUINE AP 52;RIO DE JANEIRO;7908237;CENTRO DE SAUDE/UNIDADE BASICA
COORDENADORIA DE VIGILANCIA EPIDEMIOLOGICA;MUNICIPIO DE PETROPOLIS;PETROPOLIS;7937083;UNIDADE DE VIGILANCIA EM SAUDE
CLINICA DA FAMILIA PROFESSORA ENY MATTOS;SECRETARIA MUNICIPAL DE SAUDE DE RESENDE;RESENDE;7949472;CENTRO DE SAUDE/UNIDADE BASICA
MMF DEPUTADO JOSE SALLY;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;NITEROI;7971249;CENTRO DE SAUDE/UNIDADE BASICA
VACCINI;BALBI E ANDRADE COMERCIO E SERVICOS LTDA ME;MACAE;7983352;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
SMS CF EIDIMIR THIAGO DE SOUZA AP 31;SMS RIO CF EIDIMIR THIAGO DE SOUZA AP 31;RIO DE JANEIRO;7985657;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF LUIZ CELIO PEREIRA AP 32;SMS RIO CF LUIZ CELIO PEREIRA AP 32;RIO DE JANEIRO;7986505;CENTRO DE SAUDE/UNIDADE BASICA
SMS CMS ROCHA MAIA AP 21;SMS RIO CMS ROCHA MAIA AP 21;RIO DE JANEIRO;7990286;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF MAICON SIQUEIRA AP 40;SMS RIO CF MAICON SIQUEIRA AP 40;RIO DE JANEIRO;7995520;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF GERSON BERGHER AP 40;SMS RIO CF GERSON BERGHER AP 40;RIO DE JANEIRO;7996675;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF IVANIR DE MELLO AP 33;SMS RIO CF IVANIR DE MELLO AP 33;RIO DE JANEIRO;7998678;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE DE SAUDE DA FAMILIA MARIA APARECIDA DA SILVA PEREIRA;PREFEITURA MUNICIPAL DE ITABORAI;ITABORAI;8007446;CENTRO DE SAUDE/UNIDADE BASICA
MMF DR ABELARDO RAMIREZ;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;NITEROI;8013004;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE DE SAUDE DA FAMILIA GRANJAS CABUCU;PREFEITURA MUNICIPAL DE ITABORAI;ITABORAI;8013446;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF NILDA CAMPOS DE LIMA AP 31;SMS RIO CF NILDA CAMPOS DE LIMA AP 31;RIO DE JANEIRO;9016805;CENTRO DE SAUDE/UNIDADE BASICA
SERGIO FRANCO MEIER DIAS DA CRUZ;DIAGNOSTICOS DA AMERICA S A;RIO DE JANEIRO;9019383;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
ESF RIO CLARO MODULO II;SECRETARIA MUNICIPAL DE SAUDE DE RIO CLARO;RIO CLARO;9022104;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ROGERIO PINTO DA MOTA AP 51;SMS RIO CF ROGERIO PINTO DA MOTA AP 51;RIO DE JANEIRO;9023089;CENTRO DE SAUDE/UNIDADE BASICA
DASA LSF COPACABANA;DASA DIAGNOSTICOS DA AMERICA S A;RIO DE JANEIRO;9029273;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
SMS CF OLGA PEREIRA PACHECO AP 32;SMS RIO CF OLGA PEREIRA PACHECO AP 32;RIO DE JANEIRO;9045023;CENTRO DE SAUDE/UNIDADE BASICA
MMF DR JOAO VASCONCELLOS;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;NITEROI;9046836;CENTRO DE SAUDE/UNIDADE BASICA
CASA DA CRIANCA E DO ADOLESCENTE;MUNICIPIO DE MACAE;MACAE;9054340;POLICLINICA
SMS CF ESTIVADORES AP 10;SMS RIO CF ESTIVADORES AP 10;RIO DE JANEIRO;9057706;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ADERSON FERNANDES AP 33;SMS RIO CF ADERSON FERNANDES AP 33;RIO DE JANEIRO;9057722;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT AP 52;SMS RIO CF MEDALHISTA OLIMPICO BRUNO SCHMIDT AP 52;RIO DE JANEIRO;9061398;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52;SMS RIO CF MEDALHISTA OLIMPICO ARTHUR ZANETTI AP 52;RIO DE JANEIRO;9061401;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ODALEA FIRMO DUTRA AP 22;SMS RIO CF ODALEA FIRMO DUTRA AP 22;RIO DE JANEIRO;9067078;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ARTHUR BISPO DO ROSARIO AP 40;SMS RIO CF ARTHUR BISPO DO ROSARIO AP 40;RIO DE JANEIRO;9071385;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF MESTRE MOLEQUINHO DO IMPERIO AP 33;SMS RIO CF MESTRE MOLEQUINHO DO IMPERIO AP 33;RIO DE JANEIRO;9072640;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF WILMA COSTA AP 31;SMS RIO CF WILMA COSTA AP 31;RIO DE JANEIRO;9072659;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF KLEBEL DE OLIVEIRA ROCHA AP 31;SMS RIO CF KLEBEL DE OLIVEIRA ROCHA AP 31;RIO DE JANEIRO;9075143;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF CYPRIANO DAS CHAGAS MEDEIROS AP 33;SMS RIO CF CYPRIANO DAS CHAGAS MEDEIROS AP 33;RIO DE JANEIRO;9078983;CENTRO DE SAUDE/UNIDADE BASICA
MMF DR GERALDO CHINI;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;NITEROI;9079696;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10;SMS RIO CF MEDALHISTA OLIMPICO MAURICIO SILVA AP 10;RIO DE JANEIRO;9079939;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10;SMS RIO CF MEDALHISTA OLIMPICO RICARDO LUCARELLI SOUZA AP 10;RIO DE JANEIRO;9080163;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA DO KM32;MUNICIPIO DE NOVA IGUACU;NOVA IGUACU;9090851;CENTRO DE SAUDE/UNIDADE BASICA
UBSF JARDIM BELVEDERE VEREADOR ONICIO ZAMBOTI;SECRETARIA MUNICIPAL DE SAUDE PMVR;VOLTA REDONDA;9093451;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF AMELIA DOS SANTOS FERREIRA AP 32;SMS RIO CF AMELIA DOS SANTOS FERREIRA AP 32;RIO DE JANEIRO;9101764;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF VALTER FELISBINO DE SOUZA AP 31;SMS RIO CF VALTER FELISBINO DE SOUZA AP 31;RIO DE JANEIRO;9107835;CENTRO DE SAUDE/UNIDADE BASICA
HOSPITAL GERAL DO RIO DE JANEIRO;HOSPITAL GERAL DO RIO DE JANEIRO;RIO DE JANEIRO;9110089;HOSPITAL GERAL
SMS CF CANDIDO RIBEIRO DA SILVA FILHO AP 33;SMS RIO CF CANDIDO RIBEIRO DA SILVA FILHO AP 33;RIO DE JANEIRO;9111344;CENTRO DE SAUDE/UNIDADE BASICA
CRIE CENTRO REF IMUNO BIOLOGICOS ESPECIAIS NORTE FLUMINENSE;CAMPOS SECRETARIA DE SAUDE E ASSISTENCIA SOCIAL;CAMPOS DOS GOYTACAZES;9112006;CENTRO DE IMUNIZACAO
CENTRO MUNICIPAL DE IMUNIZACAO;MUNICIPIO DE MAGE;MAGE;9117067;CENTRO DE IMUNIZACAO
VAXXIN;VAXXIN VACINAS E CLINICA MEDICA LTDA;MACAE;9125566;CENTRO DE IMUNIZACAO
SMS CF JOSE NEVES AP 40;SMS RIO CF JOSE NEVES AP 40;RIO DE JANEIRO;9127100;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF AMAURY BOTTANY AP 33;SMS RIO CF AMAURY BOTTANY AP 33;RIO DE JANEIRO;9128867;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ERIVALDO FERNANDES NOBREGA AP 32;SMS RIO CF ERIVALDO FERNANDES NOBREGA AP 32;RIO DE JANEIRO;9131795;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF DEPUTADO PEDRO FERNANDES FILHO AP 33;SMS RIO CF DEPUTADO PEDRO FERNANDES FILHO AP 33;RIO DE JANEIRO;9131884;CENTRO DE SAUDE/UNIDADE BASICA
CLIVA CLINICA DE VACINACAO;CLIVA CLINICA DE VACINACAO ADULTOS ADOLECENTES E CRIANCAS;RIO DE JANEIRO;9151060;CENTRO DE IMUNIZACAO
CENTRO DE REFERENCIA DA MULHER;MUNICIPIO DE DUQUE DE CAXIAS;DUQUE DE CAXIAS;9196684;CLINICA/CENTRO DE ESPECIALIDADE
LABORATORIO RICHET BARRA;LABORATORIO DE PESQUISA DE PHYSIOPATHOLOGIA HUMANA SA;RIO DE JANEIRO;9199233;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
CENTRAL MUNICIPAL DE REDE DE FRIO IMUNIZACAO;SMSDC DE CACHOEIRAS DE MACACU;CACHOEIRAS DE MACACU;9242341;CENTRAL DE ABASTECIMENTO
PROPHYLAXIS VACINAS MATRIZ;IMUNOCOPA CLINICA DE VACINACAO LTDA;RIO DE JANEIRO;9245073;CONSULTORIO ISOLADO
CLINICA DA MULHER;SECRETARIA MUNICIPAL DE SAUDE DE SAQUAREMA;SAQUAREMA;9246061;CLINICA/CENTRO DE ESPECIALIDADE
LYFE SERVICOS DE IMUNIZACAO E SAUDE;LYFE PREVENCAO E SAUDE;RIO DE JANEIRO;9267727;CONSULTORIO ISOLADO
CENTRO MUNICIPAL DE IMUNIZACAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA ALDEIA RJ;SAO PEDRO DA ALDEIA;9282807;CLINICA/CENTRO DE ESPECIALIDADE
DASA LSF LEBLON;DIAGNOSTICOS DA AMERICA S A;RIO DE JANEIRO;9291024;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
ALTA LEBLON DIAGNOSTICOS;DIAGNOSTICOS DA AMERICA S A;RIO DE JANEIRO;9304061;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
SMS CF MARIA JOSE PAPERA DE AZEVEDO AP 52;SMS RIO CF MARIA JOSE PAPERA DE AZEVEDO AP 52;RIO DE JANEIRO;9307265;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF ROMULO CARLOS TEIXEIRA AP 51;SMS RIO CF ROMULO CARLOS TEIXEIRA AP 51;RIO DE JANEIRO;9311661;CENTRO DE SAUDE/UNIDADE BASICA
LABORATORIO DOM BOSCO;LABORATORIO DOM BOSCO LTDA;NITEROI;9313990;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
MMF MARIA TEREZA BARBOSA RANGEL VO TEREZA;FUNDACAO ESTATAL DE SAUDE DE NITEROI FESAUDE;NITEROI;9314237;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE BASICA DE SAUDE DA FAMILIA DE TOCOS;SECRETARIA MUNICIPAL DE SAUDE;CAMPOS DOS GOYTACAZES;9328343;CENTRO DE SAUDE/UNIDADE BASICA
ESTRATEGIA DE SAUDE DA FAMILIA DO AREAL CAMPO BELO II;SECRETARIA MUNICIPAL DE SAUDE;ANGRA DOS REIS;9331506;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE DE SAUDE DA FAMILIA CARLOS ALBERTO SOARES DE FREITAS;MUNICIPIO DE MARICA;MARICA;9343075;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE DE SAUDE DA FAMILIA CARLOS MARIGHELLA MCMV ITAIPUACU;MUNICIPIO DE MARICA;MARICA;9343091;CENTRO DE SAUDE/UNIDADE BASICA
SMS CF DINIZ BATISTA DOS SANTOS AP 31;SMS RIO CF DINIZ BATISTA DOS SANTOS AP 31;RIO DE JANEIRO;9345515;CENTRO DE SAUDE/UNIDADE BASICA
VACCINI CLINICA DE VACINACAO LARGO;IBVAC CLINICA DE VACINACAO LTDA;RIO DE JANEIRO;9370374;CENTRO DE IMUNIZACAO
ESF NOVA ESPERANCA AB;MUNICIPIO DE MACAE;MACAE;9390952;CENTRO DE SAUDE/UNIDADE BASICA
SMS CMS JOSE PARANHOS FONTENELLE AP 31;SMS RIO CMS JOSE PARANHOS FONTENELLE AP 31;RIO DE JANEIRO;9391983;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA ELAINE AMBROSIO;SECRETARIA MUNICIPAL DE SAUDE DE NOVA IGUACU;NOVA IGUACU;9406042;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA JARDIM PARAISO;MUNICIPIO DE NOVA IGUACU;NOVA IGUACU;9406506;CENTRO DE SAUDE/UNIDADE BASICA
POLICLINICA DE VILA DE CAVA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA IGUACU;NOVA IGUACU;9406530;CENTRO DE SAUDE/UNIDADE BASICA
USF SANTA MARIA;MUNICIPIO DE BELFORD ROXO;BELFORD ROXO;9424970;CENTRO DE SAUDE/UNIDADE BASICA
CLINICA DA FAMILIA OLAVO DA COSTA;PREFEITURA MUNICIPAL DE ARMACAO DOS BUZIOS;ARMACAO DOS BUZIOS;9433546;CENTRO DE SAUDE/UNIDADE BASICA
VACCINI CLINICA DE VACINACAO BARRA;CIB CENTRO DE IMUNIZACAO BARRA DA TIJUCA LTDA;RIO DE JANEIRO;9439676;CENTRO DE IMUNIZACAO
SMS CF JEREMIAS MORAES DA SILVA AP 31;SMS RIO CF JEREMIAS MORAES DA SILVA AP 31;RIO DE JANEIRO;9442251;CENTRO DE SAUDE/UNIDADE BASICA
PAPI PEDIATRIA BARRA;PAPI PEDIATRAS REUNIDOS LTDA;RIO DE JANEIRO;9448438;CONSULTORIO ISOLADO
UNIDADE DE SAUDE DA FAMILIA SANTA RITA;MUNICIPIO DE MARICA;MARICA;9454225;CENTRO DE SAUDE/UNIDADE BASICA
USF ANO BOM;SECRETARIA MUNICIPAL DE SAUDE DE BARRA MANSA;BARRA MANSA;9465561;CENTRO DE SAUDE/UNIDADE BASICA
POLICLINICA DE MIGUEL COUTO;SECRETARIA MUNICIPAL DE SAUDE DE NOVA IGUACU;NOVA IGUACU;9472991;CENTRO DE SAUDE/UNIDADE BASICA
HOSPITAL DE CORDEIRO;MUNICIPIO DE CORDEIRO;CORDEIRO;9491619;HOSPITAL GERAL
CLINICA DA FAMILIA DE JACUECANGA;SECRETARIA MUNICIPAL DE SAUDE;ANGRA DOS REIS;9513108;CENTRO DE SAUDE/UNIDADE BASICA
SERVICO DE ATENCAO ESPECIAL EM IST AIDS E HEPATITES VIRAIS;PREFEITURA MUNICIPAL DE ITABORAI;ITABORAI;9540695;CLINICA/CENTRO DE ESPECIALIDADE
UBSF AGUA LIMPA II;SECRETARIA MUNICIPAL DE SAUDE PMVR;VOLTA REDONDA;9555447;CENTRO DE SAUDE/UNIDADE BASICA
IMUNE ITAIPAVA CLINICA DE VACINACAO EIRELI;IMUNE ITAIPAVA CLINICA DE VACINACAO EIRELI;PETROPOLIS;9580921;CENTRO DE IMUNIZACAO
UNIDADE DE SAUDE DA FAMILIA DA JAPUIBA;SECRETARIA MUNICIPAL DE SAUDE DE ANGRA DOS REIS;ANGRA DOS REIS;9591028;CENTRO DE SAUDE/UNIDADE BASICA
PAPI PEDIATRIA COPACABANA;PAPI PEDIATRAS REUNIDOS LTDA;RIO DE JANEIRO;9618724;CONSULTORIO ISOLADO
VACCINE CARE CAMPOS DOS GOYTACAZES;CLINICA DE VACINA DE CAMPOS DOS GOYTACAZES LTDA;CAMPOS DOS GOYTACAZES;9626042;CLINICA/CENTRO DE ESPECIALIDADE
CLIPEDE;COUTINHO FERNANDES SERVICOS MEDICOS LTDA;SAQUAREMA;9685332;CONSULTORIO ISOLADO
SMS CF DR MYRTES AMORELLI GONZAGA AP 52;SMS RIO CF DR MYRTES AMORELLI GONZAGA AP 52;RIO DE JANEIRO;9715444;CENTRO DE SAUDE/UNIDADE BASICA
ESF IMBETIBA;MUNICIPIO DE MACAE;MACAE;9742387;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE DE SAUDE DA FAMILIA DA PRACA DA PONTE II;MUNICIPIO DE MIGUEL PEREIRA;MIGUEL PEREIRA;9758712;CENTRO DE SAUDE/UNIDADE BASICA
ALTA VOGUE;DIAGNOSTICOS DA AMERICA;RIO DE JANEIRO;9775196;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
VACINAS RESENDE;VACINAS RESENDE LTDA;RESENDE;9803335;CENTRO DE IMUNIZACAO
UNIDADE BASICA DE SAUDE DA FAMILIA DO ALTO;MUNICIPIO DE TERESOPOLIS;TERESOPOLIS;9846212;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE BASICA DE SAUDE RECANTO DO SOL;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA ALDEIA RJ;SAO PEDRO DA ALDEIA;9890726;CENTRO DE SAUDE/UNIDADE BASICA
DROGARIA PACHECO JARDIM BOTANICO;DROGARIAS PACHECO S A;RIO DE JANEIRO;9913416;FARMACIA
UNIDADE BASICA DE SAUDE CANGULO;MUNICIPIO DE DUQUE DE CAXIAS;DUQUE DE CAXIAS;9927514;CENTRO DE SAUDE/UNIDADE BASICA
DROGARIAS PACHECO MEIER 9;DROGARIAS PACHECO S A;RIO DE JANEIRO;9940030;FARMACIA
VACINARE;MAIA VACINAS LTDA;ANGRA DOS REIS;9941630;CONSULTORIO ISOLADO
UNIDADE DE SAUDE DA FAMILIA DO CUPIDO;MUNICIPIO DE MIGUEL PEREIRA;MIGUEL PEREIRA;9956808;CENTRO DE SAUDE/UNIDADE BASICA
UNIDADE BASICA DE SAUDE DR PAULO ACHERMAN;MUNICIPIO DE ARMACAO DOS BUZIOS;ARMACAO DOS BUZIOS;9962557;CENTRO DE SAUDE/UNIDADE BASICA
